Frequency (Hz)	Level (dB)
1062.500000	-71.813164
1063.476562	-71.819466
1064.453125	-72.177040
1065.429688	-71.074715
1066.406250	-71.036217
1067.382812	-71.678291
1068.359375	-71.363464
1069.335938	-69.534027
1070.312500	-70.225426
1071.289062	-70.768974
1072.265625	-70.286194
1073.242188	-69.728775
1074.218750	-70.014923
1075.195312	-70.665749
1076.171875	-70.492897
1077.148438	-70.428246
1078.125000	-71.115807
1079.101562	-70.207428
1080.078125	-70.009926
1081.054688	-69.581146
1082.031250	-70.226151
1083.007812	-70.734924
1083.984375	-69.369698
1084.960938	-69.103615
1085.937500	-68.944489
1086.914062	-68.949219
1087.890625	-69.617615
1088.867188	-69.953278
1089.843750	-69.967155
1090.820312	-69.634407
1091.796875	-69.158638
1092.773438	-68.836105
1093.750000	-68.833031
1094.726562	-68.704674
1095.703125	-67.702599
1096.679688	-67.488731
1097.656250	-68.470657
1098.632812	-68.848190
1099.609375	-67.995644
1100.585938	-67.995712
1101.562500	-66.850891
1102.539062	-66.607895
1103.515625	-67.043159
1104.492188	-66.762199
1105.468750	-66.304817
1106.445312	-65.663551
1107.421875	-66.078453
1108.398438	-65.588539
1109.375000	-65.986694
1110.351562	-66.403831
1111.328125	-66.004395
1112.304688	-64.991081
1113.281250	-64.696381
1114.257812	-64.105362
1115.234375	-63.503952
1116.210938	-64.473358
1117.187500	-63.285011
1118.164062	-62.867420
1119.140625	-63.095131
1120.117188	-62.123379
1121.093750	-62.237461
1122.070312	-62.818302
1123.046875	-61.583401
1124.023438	-61.251728
1125.000000	-60.741642
1125.976562	-60.439964
1126.953125	-61.689716
1127.929688	-60.818554
1128.906250	-60.767052
1129.882812	-60.088062
1130.859375	-58.989670
1131.835938	-58.664589
1132.812500	-58.256702
1133.789062	-58.580387
1134.765625	-58.961430
1135.742188	-58.348804
1136.718750	-57.096771
1137.695312	-57.238750
1138.671875	-56.702538
1139.648438	-56.763138
1140.625000	-56.742691
1141.601562	-56.672604
1142.578125	-56.080177
1143.554688	-55.120140
1144.531250	-55.795326
1145.507812	-55.526432
1146.484375	-56.201042
1147.460938	-55.947765
1148.437500	-55.133717
1149.414062	-54.987480
1150.390625	-55.752357
1151.367188	-56.393158
1152.343750	-55.765640
1153.320312	-54.728573
1154.296875	-56.294296
1155.273438	-57.335918
1156.250000	-57.728668
1157.226562	-58.377594
1158.203125	-57.480991
1159.179688	-57.023041
1160.156250	-57.053764
1161.132812	-58.352318
1162.109375	-59.067528
1163.085938	-58.123177
1164.062500	-58.104511
1165.039062	-57.973423
1166.015625	-59.257172
1166.992188	-58.890678
1167.968750	-58.597862
1168.945312	-59.284626
1169.921875	-59.730507
1170.898438	-60.365997
1171.875000	-60.306530
1172.851562	-60.938015
1173.828125	-61.311821
1174.804688	-61.313683
1175.781250	-62.866615
1176.757812	-61.016228
1177.734375	-60.516987
1178.710938	-62.845238
1179.687500	-62.998482
1180.664062	-61.613270
1181.640625	-60.946964
1182.617188	-62.128769
1183.593750	-61.455486
1184.570312	-61.730316
1185.546875	-62.046288
1186.523438	-61.828175
1187.500000	-62.664993
1188.476562	-63.719345
1189.453125	-63.622463
1190.429688	-63.280582
1191.406250	-63.129833
1192.382812	-63.572063
1193.359375	-63.782810
1194.335938	-64.896744
1195.312500	-64.098160
1196.289062	-63.608913
1197.265625	-64.390259
1198.242188	-64.538536
1199.218750	-65.363251
1200.195312	-66.549881
1201.171875	-66.137421
1202.148438	-65.273338
1203.125000	-65.109032
1204.101562	-65.828163
1205.078125	-65.516739
1206.054688	-66.494125
1207.031250	-68.010376
1208.007812	-66.910896
1208.984375	-65.659882
1209.960938	-65.305756
1210.937500	-66.680145
1211.914062	-66.936539
1212.890625	-66.647797
1213.867188	-67.352173
1214.843750	-67.994797
