Frequency (Hz)	Level (dB)
530.761719	-65.748459
531.250000	-64.686050
531.738281	-64.497887
532.226562	-65.692352
532.714844	-65.704926
533.203125	-63.962994
533.691406	-64.005577
534.179688	-66.830551
534.667969	-67.431824
535.156250	-65.613655
535.644531	-65.990570
536.132812	-66.744896
536.621094	-66.954544
537.109375	-66.285858
537.597656	-67.207451
538.085938	-66.513550
538.574219	-66.063652
539.062500	-66.812050
539.550781	-65.527580
540.039062	-65.628815
540.527344	-66.857010
541.015625	-65.735245
541.503906	-66.087799
541.992188	-66.295006
542.480469	-66.859467
542.968750	-67.528748
543.457031	-67.302200
543.945312	-66.625450
544.433594	-67.440460
544.921875	-67.563568
545.410156	-67.505890
545.898438	-66.541878
546.386719	-66.456749
546.875000	-66.890068
547.363281	-65.840492
547.851562	-65.603149
548.339844	-66.861107
548.828125	-69.287582
549.316406	-68.308205
549.804688	-67.842651
550.292969	-67.090919
550.781250	-66.185364
551.269531	-66.606407
551.757812	-67.761398
552.246094	-66.878189
552.734375	-67.485069
553.222656	-67.101494
553.710938	-66.609200
554.199219	-67.666275
554.687500	-67.592247
555.175781	-67.057831
555.664062	-66.946922
556.152344	-66.604561
556.640625	-66.631264
557.128906	-67.529701
557.617188	-68.061790
558.105469	-68.065605
558.593750	-67.494057
559.082031	-68.194496
559.570312	-67.685181
560.058594	-66.974495
560.546875	-66.855347
561.035156	-67.035583
561.523438	-67.947906
562.011719	-68.824638
562.500000	-67.584885
562.988281	-67.181938
563.476562	-68.105141
563.964844	-68.852554
564.453125	-68.906227
564.941406	-67.826012
565.429688	-68.583023
565.917969	-68.227913
566.406250	-68.639183
566.894531	-70.528473
567.382812	-68.876068
567.871094	-67.285454
568.359375	-68.225822
568.847656	-69.112015
569.335938	-69.331024
569.824219	-69.326576
570.312500	-68.606773
570.800781	-68.355904
571.289062	-67.988243
571.777344	-67.823021
572.265625	-68.774277
572.753906	-68.223564
573.242188	-67.699699
573.730469	-68.778259
574.218750	-69.479546
574.707031	-67.606773
575.195312	-69.746483
575.683594	-69.323181
576.171875	-68.335495
576.660156	-68.523445
577.148438	-68.012650
577.636719	-67.917114
578.125000	-69.842033
578.613281	-70.838242
579.101562	-70.727707
579.589844	-69.033272
580.078125	-68.409393
580.566406	-69.337990
581.054688	-69.284271
581.542969	-67.559158
582.031250	-68.792213
582.519531	-69.878777
583.007812	-69.418694
583.496094	-68.905357
583.984375	-68.742004
584.472656	-68.123215
584.960938	-68.649963
585.449219	-68.782890
585.937500	-67.718170
586.425781	-69.214897
586.914062	-69.839752
587.402344	-68.628784
587.890625	-69.330467
588.378906	-69.461075
588.867188	-69.238785
589.355469	-69.292755
589.843750	-68.386162
590.332031	-68.865616
590.820312	-69.307182
591.308594	-69.456635
591.796875	-69.118553
592.285156	-68.841003
592.773438	-69.815170
593.261719	-69.034271
593.750000	-69.193016
594.238281	-68.637955
594.726562	-69.074387
595.214844	-70.613701
595.703125	-70.878410
596.191406	-69.065659
596.679688	-68.623100
597.167969	-68.583664
597.656250	-69.591713
598.144531	-69.478104
598.632812	-68.471001
599.121094	-70.313301
599.609375	-71.726387
600.097656	-70.244949
600.585938	-69.696663
601.074219	-69.913780
601.562500	-69.630035
602.050781	-69.866486
602.539062	-71.353020
603.027344	-71.659836
603.515625	-71.252953
604.003906	-70.120697
604.492188	-70.400543
604.980469	-69.515182
605.468750	-70.415421
605.957031	-69.554733
606.445312	-69.756096
606.933594	-70.485710
607.421875	-69.983238
607.910156	-69.729485
608.398438	-71.200935
608.886719	-72.278160
609.375000	-73.115372
609.863281	-70.306908
610.351562	-70.420311
610.839844	-69.312645
611.328125	-71.271767
611.816406	-72.440369
612.304688	-70.119843
612.792969	-70.183327
613.281250	-70.575310
613.769531	-71.081253
614.257812	-71.632797
614.746094	-69.690849
615.234375	-69.780823
615.722656	-69.702896
616.210938	-69.406441
616.699219	-69.638359
617.187500	-70.499535
